time, path, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, app limited, cc_state, cc_param, bw_max, transit, 
548692, 0, 476, 450, 548692, 519917, 42296, 0, 28407, 27490, 20086, 1238540, 11468, 1440, 936, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 36000,
548692, 0, 477, 450, 548692, 519917, 42296, 0, 28407, 27490, 20086, 1238540, 11468, 1440, 936, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 37440,
548692, 0, 478, 450, 548692, 519917, 42296, 0, 28407, 27490, 20086, 1238540, 11468, 1440, 936, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
548692, 0, 479, 450, 548692, 519917, 42296, 0, 28407, 27490, 20086, 1238540, 11468, 1440, 936, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
548692, 0, 480, 450, 548692, 519917, 42296, 0, 28407, 27490, 20086, 1238540, 11468, 1440, 936, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
548692, 0, 481, 450, 548692, 519917, 42296, 0, 28407, 27490, 20086, 1238540, 11468, 1440, 936, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
554490, 0, 481, 455, 554490, 525672, 42539, 0, 28402, 27604, 20086, 1236692, 11468, 1440, 935, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 36000,
554490, 0, 482, 455, 554490, 525672, 42539, 0, 28402, 27604, 20086, 1236692, 11468, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 37440,
554490, 0, 483, 455, 554490, 525672, 42539, 0, 28402, 27604, 20086, 1236692, 11468, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
554490, 0, 484, 455, 554490, 525672, 42539, 0, 28402, 27604, 20086, 1236692, 11468, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
554490, 0, 485, 455, 554490, 525672, 42539, 0, 28402, 27604, 20086, 1236692, 11468, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
554490, 0, 486, 455, 554490, 525672, 42539, 0, 28402, 27604, 20086, 1236692, 11468, 1440, 935, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
560245, 0, 486, 460, 560245, 531427, 42780, 0, 28402, 27703, 20086, 1236692, 11468, 1440, 933, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 36000,
560245, 0, 487, 460, 560245, 531427, 42780, 0, 28402, 27703, 20086, 1236692, 11468, 1440, 933, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 37440,
560245, 0, 488, 460, 560245, 531427, 42780, 0, 28402, 27703, 20086, 1236692, 11468, 1440, 933, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
560245, 0, 489, 460, 560245, 531427, 42780, 0, 28402, 27703, 20086, 1236692, 11468, 1440, 933, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
560245, 0, 490, 460, 560245, 531427, 42780, 0, 28402, 27703, 20086, 1236692, 11468, 1440, 933, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
560245, 0, 491, 460, 560245, 531427, 42780, 0, 28402, 27703, 20086, 1236692, 11468, 1440, 933, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
566000, 0, 491, 465, 566000, 537182, 43019, 0, 28402, 27790, 20086, 1236692, 11468, 1440, 931, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 36000,
566000, 0, 492, 465, 566000, 537182, 43019, 0, 28402, 27790, 20086, 1236692, 11468, 1440, 931, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 37440,
566000, 0, 493, 465, 566000, 537182, 43019, 0, 28402, 27790, 20086, 1236692, 11468, 1440, 931, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
566000, 0, 494, 465, 566000, 537182, 43019, 0, 28402, 27790, 20086, 1236692, 11468, 1440, 931, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
566000, 0, 495, 465, 566000, 537182, 43019, 0, 28402, 27790, 20086, 1236692, 11468, 1440, 931, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
566000, 0, 496, 465, 566000, 537182, 43019, 0, 28402, 27790, 20086, 1236692, 11468, 1440, 931, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
571755, 0, 496, 470, 571755, 542937, 43258, 0, 28402, 27866, 20086, 1236692, 9542, 1440, 928, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 36000,
571755, 0, 497, 470, 571755, 542937, 43258, 0, 28402, 27866, 20086, 1236692, 9542, 1440, 928, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 37440,
571755, 0, 498, 470, 571755, 542937, 43258, 0, 28402, 27866, 20086, 1236692, 9542, 1440, 928, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
571755, 0, 499, 470, 571755, 542937, 43258, 0, 28402, 27866, 20086, 1236692, 9542, 1440, 928, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
571755, 0, 500, 470, 571755, 542937, 43258, 0, 28402, 27866, 20086, 1236692, 9542, 1440, 928, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
571755, 0, 501, 470, 571755, 542937, 43258, 0, 28402, 27866, 20086, 1236692, 9542, 1440, 928, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
571755, 0, 502, 470, 571755, 542937, 43258, 0, 28402, 27866, 20086, 1236692, 9542, 1440, 928, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
577510, 0, 502, 475, 577510, 542937, 43495, 0, 34157, 28652, 20086, 1236774, 9542, 1440, 949, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 37440,
577510, 0, 503, 475, 577510, 542937, 43495, 0, 34157, 28652, 20086, 1236774, 9542, 1440, 949, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
577510, 0, 504, 475, 577510, 542937, 43495, 0, 34157, 28652, 20086, 1236774, 9542, 1440, 949, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
577510, 0, 505, 475, 577510, 542937, 43495, 0, 34157, 28652, 20086, 1236774, 9542, 1440, 949, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
577510, 0, 506, 475, 577510, 542937, 43495, 0, 34157, 28652, 20086, 1236774, 9542, 1440, 949, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
577510, 0, 507, 475, 577510, 542937, 43495, 0, 34157, 28652, 20086, 1236774, 9542, 1440, 949, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
583265, 0, 507, 480, 583265, 548692, 43730, 0, 34157, 29340, 20086, 1235646, 9542, 1440, 967, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 37440,
583265, 0, 508, 480, 583265, 548692, 43730, 0, 34157, 29340, 20086, 1235646, 9542, 1440, 967, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
583265, 0, 509, 480, 583265, 548692, 43730, 0, 34157, 29340, 20086, 1235646, 9542, 1440, 967, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
583265, 0, 510, 480, 583265, 548692, 43730, 0, 34157, 29340, 20086, 1235646, 9542, 1440, 967, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
583265, 0, 511, 480, 583265, 548692, 43730, 0, 34157, 29340, 20086, 1235646, 9542, 1440, 967, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
583265, 0, 512, 480, 583265, 548692, 43730, 0, 34157, 29340, 20086, 1235646, 9542, 1440, 967, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
589020, 0, 512, 485, 589020, 554490, 43965, 0, 34114, 29936, 20086, 1237185, 9542, 1440, 981, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 37440,
589020, 0, 513, 485, 589020, 554490, 43965, 0, 34114, 29936, 20086, 1237185, 9542, 1440, 981, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
589020, 0, 514, 485, 589020, 554490, 43965, 0, 34114, 29936, 20086, 1237185, 9542, 1440, 981, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
589020, 0, 515, 485, 589020, 554490, 43965, 0, 34114, 29936, 20086, 1237185, 9542, 1440, 981, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
589020, 0, 516, 485, 589020, 554490, 43965, 0, 34114, 29936, 20086, 1237185, 9542, 1440, 981, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
589020, 0, 517, 485, 589020, 554490, 43965, 0, 34114, 29936, 20086, 1237185, 9542, 1440, 981, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
594775, 0, 517, 490, 594775, 560245, 44198, 0, 34114, 30458, 20086, 1237185, 9542, 1440, 993, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 37440,
594775, 0, 518, 490, 594775, 560245, 44198, 0, 34114, 30458, 20086, 1237185, 9542, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
594775, 0, 519, 490, 594775, 560245, 44198, 0, 34114, 30458, 20086, 1237185, 9542, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
594775, 0, 520, 490, 594775, 560245, 44198, 0, 34114, 30458, 20086, 1237185, 9542, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
594775, 0, 521, 490, 594775, 560245, 44198, 0, 34114, 30458, 20086, 1237185, 9542, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
594775, 0, 522, 490, 594775, 560245, 44198, 0, 34114, 30458, 20086, 1237185, 9542, 1440, 993, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
600530, 0, 522, 495, 600530, 566000, 44430, 0, 34114, 30915, 20086, 1237185, 9542, 1440, 1002, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 37440,
600530, 0, 523, 495, 600530, 566000, 44430, 0, 34114, 30915, 20086, 1237185, 9542, 1440, 1002, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
600530, 0, 524, 495, 600530, 566000, 44430, 0, 34114, 30915, 20086, 1237185, 9542, 1440, 1002, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
600530, 0, 525, 495, 600530, 566000, 44430, 0, 34114, 30915, 20086, 1237185, 9542, 1440, 1002, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
600530, 0, 526, 495, 600530, 566000, 44430, 0, 34114, 30915, 20086, 1237185, 9542, 1440, 1002, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
600530, 0, 527, 495, 600530, 566000, 44430, 0, 34114, 30915, 20086, 1237185, 9542, 1440, 1002, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
606285, 0, 527, 500, 606285, 571755, 44661, 0, 34114, 31314, 20086, 1237185, 9556, 1440, 1010, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 37440,
606285, 0, 528, 500, 606285, 571755, 44661, 0, 34114, 31314, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 38880,
606285, 0, 529, 500, 606285, 571755, 44661, 0, 34114, 31314, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
606285, 0, 530, 500, 606285, 571755, 44661, 0, 34114, 31314, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
606285, 0, 531, 500, 606285, 571755, 44661, 0, 34114, 31314, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
606285, 0, 532, 500, 606285, 571755, 44661, 0, 34114, 31314, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
606285, 0, 533, 500, 606285, 571755, 44661, 0, 34114, 31314, 20086, 1237185, 9556, 1440, 1010, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
612040, 0, 533, 505, 612040, 577510, 44890, 0, 34114, 31664, 20086, 1235646, 9556, 1440, 1016, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 38880,
612040, 0, 534, 505, 612040, 577510, 44890, 0, 34114, 31664, 20086, 1235646, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
612040, 0, 535, 505, 612040, 577510, 44890, 0, 34114, 31664, 20086, 1235646, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
612040, 0, 536, 505, 612040, 577510, 44890, 0, 34114, 31664, 20086, 1235646, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
612040, 0, 537, 505, 612040, 577510, 44890, 0, 34114, 31664, 20086, 1235646, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
612040, 0, 538, 505, 612040, 577510, 44890, 0, 34114, 31664, 20086, 1235646, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
617795, 0, 538, 510, 617795, 583265, 45119, 0, 34114, 31970, 20086, 1235646, 9556, 1440, 1021, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 38880,
617795, 0, 539, 510, 617795, 583265, 45119, 0, 34114, 31970, 20086, 1235646, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
617795, 0, 540, 510, 617795, 583265, 45119, 0, 34114, 31970, 20086, 1235646, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
617795, 0, 541, 510, 617795, 583265, 45119, 0, 34114, 31970, 20086, 1235646, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
617795, 0, 542, 510, 617795, 583265, 45119, 0, 34114, 31970, 20086, 1235646, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
617795, 0, 543, 510, 617795, 583265, 45119, 0, 34114, 31970, 20086, 1235646, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
623550, 0, 543, 515, 623550, 589020, 45346, 0, 34114, 32238, 20086, 1237185, 9556, 1440, 1024, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 38880,
623550, 0, 544, 515, 623550, 589020, 45346, 0, 34114, 32238, 20086, 1237185, 9556, 1440, 1024, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
623550, 0, 545, 515, 623550, 589020, 45346, 0, 34114, 32238, 20086, 1237185, 9556, 1440, 1024, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
623550, 0, 546, 515, 623550, 589020, 45346, 0, 34114, 32238, 20086, 1237185, 9556, 1440, 1024, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
623550, 0, 547, 515, 623550, 589020, 45346, 0, 34114, 32238, 20086, 1237185, 9556, 1440, 1024, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
623550, 0, 548, 515, 623550, 589020, 45346, 0, 34114, 32238, 20086, 1237185, 9556, 1440, 1024, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
629305, 0, 548, 520, 629305, 594775, 45572, 0, 34114, 32472, 20086, 1237185, 9556, 1440, 1027, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 38880,
629305, 0, 549, 520, 629305, 594775, 45572, 0, 34114, 32472, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
629305, 0, 550, 520, 629305, 594775, 45572, 0, 34114, 32472, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
629305, 0, 551, 520, 629305, 594775, 45572, 0, 34114, 32472, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
629305, 0, 552, 520, 629305, 594775, 45572, 0, 34114, 32472, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
629305, 0, 553, 520, 629305, 594775, 45572, 0, 34114, 32472, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
635060, 0, 553, 525, 635060, 600530, 45797, 0, 34114, 32677, 20086, 1237185, 9556, 1440, 1028, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 38880,
635060, 0, 554, 525, 635060, 600530, 45797, 0, 34114, 32677, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
635060, 0, 555, 525, 635060, 600530, 45797, 0, 34114, 32677, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
635060, 0, 556, 525, 635060, 600530, 45797, 0, 34114, 32677, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
635060, 0, 557, 525, 635060, 600530, 45797, 0, 34114, 32677, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
635060, 0, 558, 525, 635060, 600530, 45797, 0, 34114, 32677, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
640815, 0, 558, 530, 640815, 606285, 46021, 0, 34114, 32856, 20086, 1237185, 9556, 1440, 1029, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 38880,
640815, 0, 559, 530, 640815, 606285, 46021, 0, 34114, 32856, 20086, 1237185, 9556, 1440, 1029, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
640815, 0, 560, 530, 640815, 606285, 46021, 0, 34114, 32856, 20086, 1237185, 9556, 1440, 1029, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
640815, 0, 561, 530, 640815, 606285, 46021, 0, 34114, 32856, 20086, 1237185, 9556, 1440, 1029, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
640815, 0, 562, 530, 640815, 606285, 46021, 0, 34114, 32856, 20086, 1237185, 9556, 1440, 1029, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
640815, 0, 563, 530, 640815, 606285, 46021, 0, 34114, 32856, 20086, 1237185, 9556, 1440, 1029, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
646570, 0, 563, 535, 646570, 612040, 46244, 0, 34114, 33013, 20086, 1237185, 9556, 1440, 1028, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 38880,
646570, 0, 564, 535, 646570, 612040, 46244, 0, 34114, 33013, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 40320,
646570, 0, 565, 535, 646570, 612040, 46244, 0, 34114, 33013, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
646570, 0, 566, 535, 646570, 612040, 46244, 0, 34114, 33013, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
646570, 0, 567, 535, 646570, 612040, 46244, 0, 34114, 33013, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
646570, 0, 568, 535, 646570, 612040, 46244, 0, 34114, 33013, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
646570, 0, 569, 535, 646570, 612040, 46244, 0, 34114, 33013, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
652325, 0, 569, 540, 652325, 617795, 46465, 0, 34114, 33150, 20086, 1237185, 9556, 1440, 1028, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 40320,
652325, 0, 570, 540, 652325, 617795, 46465, 0, 34114, 33150, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
652325, 0, 571, 540, 652325, 617795, 46465, 0, 34114, 33150, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
652325, 0, 572, 540, 652325, 617795, 46465, 0, 34114, 33150, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
652325, 0, 573, 540, 652325, 617795, 46465, 0, 34114, 33150, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
652325, 0, 574, 540, 652325, 617795, 46465, 0, 34114, 33150, 20086, 1237185, 9556, 1440, 1028, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
658080, 0, 574, 545, 658080, 623550, 46686, 0, 34114, 33270, 20086, 1237185, 9556, 1440, 1027, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 40320,
658080, 0, 575, 545, 658080, 623550, 46686, 0, 34114, 33270, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
658080, 0, 576, 545, 658080, 623550, 46686, 0, 34114, 33270, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
658080, 0, 577, 545, 658080, 623550, 46686, 0, 34114, 33270, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
658080, 0, 578, 545, 658080, 623550, 46686, 0, 34114, 33270, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
658080, 0, 579, 545, 658080, 623550, 46686, 0, 34114, 33270, 20086, 1237185, 9556, 1440, 1027, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
663835, 0, 579, 550, 663835, 629305, 46906, 0, 34114, 33375, 20086, 1237185, 9556, 1440, 1025, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 40320,
663835, 0, 580, 550, 663835, 629305, 46906, 0, 34114, 33375, 20086, 1237185, 9556, 1440, 1025, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
663835, 0, 581, 550, 663835, 629305, 46906, 0, 34114, 33375, 20086, 1237185, 9556, 1440, 1025, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
663835, 0, 582, 550, 663835, 629305, 46906, 0, 34114, 33375, 20086, 1237185, 9556, 1440, 1025, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
663835, 0, 583, 550, 663835, 629305, 46906, 0, 34114, 33375, 20086, 1237185, 9556, 1440, 1025, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
663835, 0, 584, 550, 663835, 629305, 46906, 0, 34114, 33375, 20086, 1237185, 9556, 1440, 1025, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
669590, 0, 584, 555, 669590, 635060, 47124, 0, 34114, 33467, 20086, 1237185, 9556, 1440, 1023, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 40320,
669590, 0, 585, 555, 669590, 635060, 47124, 0, 34114, 33467, 20086, 1237185, 9556, 1440, 1023, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
669590, 0, 586, 555, 669590, 635060, 47124, 0, 34114, 33467, 20086, 1237185, 9556, 1440, 1023, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
669590, 0, 587, 555, 669590, 635060, 47124, 0, 34114, 33467, 20086, 1237185, 9556, 1440, 1023, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
669590, 0, 588, 555, 669590, 635060, 47124, 0, 34114, 33467, 20086, 1237185, 9556, 1440, 1023, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
669590, 0, 589, 555, 669590, 635060, 47124, 0, 34114, 33467, 20086, 1237185, 9556, 1440, 1023, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
675345, 0, 589, 560, 675345, 640815, 47342, 0, 34114, 33547, 20086, 1237185, 9556, 1440, 1021, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 40320,
675345, 0, 590, 560, 675345, 640815, 47342, 0, 34114, 33547, 20086, 1237185, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
675345, 0, 591, 560, 675345, 640815, 47342, 0, 34114, 33547, 20086, 1237185, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
675345, 0, 592, 560, 675345, 640815, 47342, 0, 34114, 33547, 20086, 1237185, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
675345, 0, 593, 560, 675345, 640815, 47342, 0, 34114, 33547, 20086, 1237185, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
675345, 0, 594, 560, 675345, 640815, 47342, 0, 34114, 33547, 20086, 1237185, 9556, 1440, 1021, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
681100, 0, 594, 565, 681100, 646570, 47558, 0, 34114, 33617, 20086, 1237185, 9556, 1440, 1018, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 40320,
681100, 0, 595, 565, 681100, 646570, 47558, 0, 34114, 33617, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 41760,
681100, 0, 596, 565, 681100, 646570, 47558, 0, 34114, 33617, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
681100, 0, 597, 565, 681100, 646570, 47558, 0, 34114, 33617, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
681100, 0, 598, 565, 681100, 646570, 47558, 0, 34114, 33617, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
681100, 0, 599, 565, 681100, 646570, 47558, 0, 34114, 33617, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 47520,
681100, 0, 600, 565, 681100, 646570, 47558, 0, 34114, 33617, 20086, 1237185, 9556, 1440, 1018, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 48960,
686855, 0, 600, 570, 686855, 652325, 47774, 0, 34114, 33679, 20086, 1237185, 9556, 1440, 1016, 41, 0, 1, 0, 0, 0, 1, 27859, 1243961, 41760,
686855, 0, 601, 570, 686855, 652325, 47774, 0, 34114, 33679, 20086, 1237185, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 43200,
686855, 0, 602, 570, 686855, 652325, 47774, 0, 34114, 33679, 20086, 1237185, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 44640,
686855, 0, 603, 570, 686855, 652325, 47774, 0, 34114, 33679, 20086, 1237185, 9556, 1440, 1016, 41, 0, 0, 0, 0, 0, 1, 27859, 1243961, 46080,
